ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周毛利润-实际,上上周毛利润-实际,上周毛利率%,上上周毛利率%,毛利率环比%,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0HF3MHTBJ,PT4SGE19500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3MQLB5,PT4SGE24600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3MS62X,OO4SGE38900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3MWYJR,OO4SGE36600,2026-W36,2026-W35,1.0,0.0,N/A,1026.8,0.0,N/A,0.0,0.2,201.24,-43.82,19.6,,,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3N3RL9,OO4SGE37700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3N5FZ7,PT4SGE19700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3N9BJV,OO4SGE39100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3NCXN3,PT4SGE26200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3NCY9T,PT4SGE19800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3NFVW8,PT4SGE27300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3NGJKY,KC4PSP16200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3NS369,KX4SGE08500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3P34X3,OO4SGE37000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QD5XH,PT4SGE26700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QFXRJ,PT4SGE19200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QHM1R,PT4SGE21500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QK92D,OO4SGE38500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QMVBR,PT4SGE18500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QQGFK,KX4SGE08200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QQS9X,KX4SGE07900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QW1HF,PT4SGE25800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,4.08,0.0,-4.08,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3QY8WF,OO4SGE38200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3R3GWB,PT4SGE18700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3R3GWL,KX4SGE11700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3R53KR,KC4SGE03200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3RC8YG,KC4SGE05100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,6.12,0.0,-6.12,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3RCBR5,KC4PSP17500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3RKCQ6,KC4SGE03400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3RLBW8,PT4SGE27600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,39.64,0.0,-39.64,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3RRHXF,PT4SGE21100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3RZDKL,OO4SGE39000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3S2PG8,KX4SGE10100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,23.94,0.0,-23.94,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3S9C2K,KX4SGE17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3SB8KB,KC4PSP16000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3SZGWD,KX4SGE14500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3T1RZD,PT4SGE24400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WM8HS,KC4SGE02500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WN7YY,KX4SGE10900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WPTYK,KX4SGE12600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WS58D,PT4SGE22500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WSSS7,OO4SGE38300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WVDYC,PT4SGE21900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3WX27J,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF3X1BZZ,KC4SGE00400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF41JN8D,PT4SGE23300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF41P2S2,KC4PSP15900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF41RXHY,KC4SGE04900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4212KL,PT4SGE24900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF424LWJ,KC4PSP18100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF425M48,OO4SGE37200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF46K7W2,KC4PSP17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF49GHTH,KC4PSP16300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4B4GRN,KC4PSP16500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4BBZ89,KC4SGE01800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4CHTLX,KC4SGE03200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4D351S,KC4PSP18000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4D6N4G,KC4PSP17600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4D97JT,PT4SGE23600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4DWFXT,KC4PSP17800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4DYPHF,PT4SGE21000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4F1X3H,PT4SGE20000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4F2YB6,PT4SGE18700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4F5N8T,KX4SGE10900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4FNNVZ,KC4SGE00600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4G4VPS,KC4PSP16200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4G759S,PT4SGE20300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4G9V7V,KC4SGE03900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GC2XN,KX4SGE12200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GGKGC,PT4SGE19500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GGQYM,KC4SGE00500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GJJWW,KX4SGE12600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GJP85,PT4SGE21500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GKHN3,KX4SGE12700,2026-W36,2026-W35,4.0,0.0,N/A,4433.6,0.0,N/A,0.0,38.69,295.05,-38.69,6.65,,,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4GQ7K9,KC4SGE01600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4H7J7G,OO4SGE34100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4HJ1BD,PT4SGE22800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4HN9S9,KX4SGE14900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4HT25G,PT4SGE21400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4HZFM5,KX4SGE10700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4JGY5G,PT4SGE20500,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,646.0,-100.0,0.0,0.0,-37.93,133.29,,20.63,,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4JMVM9,PT4SGE21900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4JP363,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4JP6SC,KC4PSP16600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4JWN6W,PT4SGE23100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,2.65,0.0,-2.65,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4K38D1,KC4SGE01000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4K9VC3,KX4SGE13500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4KB9B4,KC4SGE00200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4KCW2F,PT4SGE20800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4KG55T,KX4SGE10600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4KJN5K,PT4SGE18800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4KQWPK,KC4SGE01200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4L97DT,KX4SGE18000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4L9C3R,PT4SGE20800,2026-W36,2026-W35,1.0,0.0,N/A,693.6,0.0,N/A,0.0,0.0,160.71,0.0,23.17,,,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LCX1N,KC4SGE02900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LGC94,KC4PSP16400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LJFML,KC4SGE03500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LK9BG,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LM1ZQ,KC4PSP16400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LPXY5,KC4SGE00100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.67,0.0,-3.67,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LQSLS,KC4SGE01700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LTJ2W,KX4SGE10300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LW359,KC4SGE00800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4LZFM6,KC4SGE03100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4M7HCF,PT4SGE21100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4MHXNJ,KX4SGE10200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,9.38,0.0,-9.38,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4MRBYL,PT4SGE19300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4N6F23,KC4SGE05500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4N9CZ9,KC4SGE03900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NBNVW,KX4SGE07700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NCYZ5,KC4SGE01500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4ND3N9,PT4SGE22500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NH8QH,KX4SGE16700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NJ2LH,PT4SGE20300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NPYXQ,KX4SGE12600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NRFZB,OO4SGE38300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NRL7Z,KC4SGE05400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NRWS3,KX4SGE17300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NTNQM,PT4SGE26700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4NVVRC,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4P4TPM,KC4PSP17700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PHH13,KX4SGE11100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PKH2W,PT4SGE23200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PKH58,KC4SGE00900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PKZGQ,PT4SGE23300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PMKDX,KC4SGE02800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,1.36,0.0,-1.36,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PN69D,KX4SGE12900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PPXGX,KC4PSP17000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PRM3V,KC4SGE00600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4PTP4S,KC4PSP16500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4Q5JLR,PT4SGE22700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4Q7XM9,KC4PSP15800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4Q853T,KC4SGE01300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0HF4Q8G18,PT4SGE26800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
